,article_id,authorId,name,url,Publicationcount,Rank
1789,10.1145/3209978.3210195,1727784,Paul T. Groth,https://www.semanticscholar.org/author/1727784,206,1
1790,10.1145/3209978.3210195,145810555,Laura Koesten,https://www.semanticscholar.org/author/145810555,17,2
1791,10.1145/3209978.3210195,1729725,Philipp Mayr,https://www.semanticscholar.org/author/1729725,199,3
1792,10.1145/3209978.3210195,1696030,Maarten de Rijke,https://www.semanticscholar.org/author/1696030,786,4
1793,10.1145/3209978.3210195,2927032,Elena Paslaru Bontas Simperl,https://www.semanticscholar.org/author/2927032,311,5
1794,10.1145/3209978.3210196,145798497,Laura Dietz,https://www.semanticscholar.org/author/145798497,76,1
1795,10.1145/3209978.3210196,144628574,Chenyan Xiong,https://www.semanticscholar.org/author/144628574,44,2
1796,10.1145/3209978.3210196,145269114,Jeffrey Dalton,https://www.semanticscholar.org/author/145269114,26,3
1797,10.1145/3209978.3210196,1811015,Edgar Meij,https://www.semanticscholar.org/author/1811015,109,4
1798,10.1145/3209978.3210197,144464234,Xi Niu,https://www.semanticscholar.org/author/144464234,68,1
1799,10.1145/3209978.3210197,2606846,Wlodek Zadrozny,https://www.semanticscholar.org/author/2606846,106,2
1800,10.1145/3209978.3210197,2363235,Kazjon Grace,https://www.semanticscholar.org/author/2363235,53,3
1801,10.1145/3209978.3210197,5289561,Weimao Ke,https://www.semanticscholar.org/author/5289561,52,4
1802,10.1145/3209978.3210198,1702730,Suzan Verberne,https://www.semanticscholar.org/author/1702730,113,1
1803,10.1145/3209978.3210198,37504156,Jiyin He,https://www.semanticscholar.org/author/37504156,80,2
1804,10.1145/3209978.3210198,2993548,Udo Kruschwitz,https://www.semanticscholar.org/author/2993548,172,3
1805,10.1145/3209978.3210198,145216927,Birger Larsen,https://www.semanticscholar.org/author/145216927,185,4
1806,10.1145/3209978.3210198,1404553249,Tony Russell-Rose,https://www.semanticscholar.org/author/1404553249,34,5
1807,10.1145/3209978.3210198,144509504,Arjen P. de Vries,https://www.semanticscholar.org/author/144509504,310,6
1808,10.1145/3209978.3210199,145096384,Jaime Arguello,https://www.semanticscholar.org/author/145096384,75,1
1809,10.1145/3209978.3210199,1803571,Filip Radlinski,https://www.semanticscholar.org/author/1803571,67,2
1810,10.1145/3209978.3210199,1798501,Hideo Joho,https://www.semanticscholar.org/author/1798501,131,3
1811,10.1145/3209978.3210199,48702898,Damiano Spina,https://www.semanticscholar.org/author/48702898,63,4
1812,10.1145/3209978.3210199,1755651,Julia Kiseleva,https://www.semanticscholar.org/author/1755651,48,5
1813,10.1145/3209978.3210200,2499986,Hamed Zamani,https://www.semanticscholar.org/author/2499986,63,1
1814,10.1145/3209978.3210200,3226635,Mostafa Dehghani,https://www.semanticscholar.org/author/3226635,71,2
1815,10.1145/3209978.3210200,145472333,Fernando Díaz,https://www.semanticscholar.org/author/145472333,75,3
1816,10.1145/3209978.3210200,47892918,Hang Li,https://www.semanticscholar.org/author/47892918,48,4
1817,10.1145/3209978.3210200,1703980,Nick Craswell,https://www.semanticscholar.org/author/1703980,190,5
1818,10.1145/3209978.3210201,,Yan Liu,,NaN,1
1819,10.1145/3209978.3210201,1717163,Zhenhui Li,https://www.semanticscholar.org/author/1717163,115,2
1820,10.1145/3209978.3210201,47022102,Wei Ai,https://www.semanticscholar.org/author/47022102,45,3
1821,10.1145/3209978.3210201,40396529,Lingyu Zhang,https://www.semanticscholar.org/author/40396529,102,4
1822,10.1145/3209978.3210218,143706312,Steven Zimmerman,https://www.semanticscholar.org/author/143706312,19,1
1823,10.1145/3209978.3210219,47180089,Shuo Zhang,https://www.semanticscholar.org/author/47180089,83,1
1824,10.1145/3209978.3210220,35154089,Luke Gallagher,https://www.semanticscholar.org/author/35154089,14,1
1825,10.1145/3209978.3210221,39960971,Stefano Marchesin,https://www.semanticscholar.org/author/39960971,20,1
1826,10.1145/3209978.3210222,50985483,Eilon Sheetrit,https://www.semanticscholar.org/author/50985483,4,1
1827,10.1145/3209978.3210223,37287044,Anirban Chakraborty,https://www.semanticscholar.org/author/37287044,108,1
1828,10.1145/3209978.3210224,3359600,Darío Garigliotti,https://www.semanticscholar.org/author/3359600,14,1
1829,10.1145/3209978.3210225,50485890,Kristine M. Rogers,https://www.semanticscholar.org/author/50485890,7,1
1830,10.1145/3209978.3210226,8842143,Harrisen Scells,https://www.semanticscholar.org/author/8842143,24,1
1831,10.1145/3209978.3210227,7850978,Unni Krishnan,https://www.semanticscholar.org/author/7850978,33,1
1832,10.1145/3209978.3210228,46634200,Sudeshna Das,https://www.semanticscholar.org/author/46634200,15,1
1833,10.1145/3209978.3210229,3445334,Kevin Roitero,https://www.semanticscholar.org/author/3445334,26,1
1834,10.1145/3331184.3331185,144456145,W. Bruce Croft,https://www.semanticscholar.org/author/144456145,554,1
1835,10.1145/3331184.3340264,2462253,Cordelia Schmid,https://www.semanticscholar.org/author/2462253,430,1
1836,10.1145/3331184.3331202,50714333,Aman Agarwal,https://www.semanticscholar.org/author/50714333,59,1
1837,10.1145/3331184.3331202,1381506556,Kenta Takatsu,https://www.semanticscholar.org/author/1381506556,2,2
1838,10.1145/3331184.3331202,144609100,Ivan Zaitsev,https://www.semanticscholar.org/author/144609100,5,3
1839,10.1145/3331184.3331202,1680188,Thorsten Joachims,https://www.semanticscholar.org/author/1680188,227,4
1840,10.1145/3331184.3331269,1886219,Rolf Jagerman,https://www.semanticscholar.org/author/1886219,16,1
1841,10.1145/3331184.3331269,143624743,Harrie Oosterhuis,https://www.semanticscholar.org/author/143624743,22,2
1842,10.1145/3331184.3331269,1696030,Maarten de Rijke,https://www.semanticscholar.org/author/1696030,786,3
1843,10.1145/3331184.3331204,78730080,Brandon Tran,https://www.semanticscholar.org/author/78730080,19,1
1844,10.1145/3331184.3331204,2236832,Maryam Karimzadehgan,https://www.semanticscholar.org/author/2236832,22,2
1845,10.1145/3331184.3331204,2096732,Rama Kumar Pasumarthi,https://www.semanticscholar.org/author/2096732,11,3
1846,10.1145/3331184.3331204,1815447,Michael Bendersky,https://www.semanticscholar.org/author/1815447,63,4
1847,10.1145/3331184.3331204,47193990,Donald Metzler,https://www.semanticscholar.org/author/47193990,11,5
1848,10.1145/3331184.3331194,1925286,Jimmy,https://www.semanticscholar.org/author/1925286,103,1
1849,10.1145/3331184.3331194,1692855,Guido Zuccon,https://www.semanticscholar.org/author/1692855,187,2
1850,10.1145/3331184.3331194,1783566,Bevan Koopman,https://www.semanticscholar.org/author/1783566,79,3
1851,10.1145/3331184.3331194,1694274,Gianluca Demartini,https://www.semanticscholar.org/author/1694274,149,4
1852,10.1145/3331184.3331262,150892304,Aymé Arango,https://www.semanticscholar.org/author/150892304,1,1
1853,10.1145/3331184.3331262,103672929,Jorge Pérez,https://www.semanticscholar.org/author/103672929,5,2
1854,10.1145/3331184.3331262,2272762,Barbara Poblete,https://www.semanticscholar.org/author/2272762,63,3
1855,10.1145/3331184.3331263,13521232,Zi Chai,https://www.semanticscholar.org/author/13521232,5,1
1856,10.1145/3331184.3331263,145078589,Xiaojun Wan,https://www.semanticscholar.org/author/145078589,199,2
1857,10.1145/3331184.3331263,144107347,Zhao Zhang,https://www.semanticscholar.org/author/144107347,96,3
1858,10.1145/3331184.3331263,49140885,Minjie Li,https://www.semanticscholar.org/author/49140885,21,4
1859,10.1145/3331184.3331198,48213344,Hongfei Zhang,https://www.semanticscholar.org/author/48213344,49,1
1860,10.1145/3331184.3331198,50706785,Xia Song,https://www.semanticscholar.org/author/50706785,39,2
1861,10.1145/3331184.3331198,144628574,Chenyan Xiong,https://www.semanticscholar.org/author/144628574,44,3
1862,10.1145/3331184.3331198,41016119,Corby Rosset,https://www.semanticscholar.org/author/41016119,9,4
1863,10.1145/3331184.3331198,144609235,Paul N. Bennett,https://www.semanticscholar.org/author/144609235,165,5
1864,10.1145/3331184.3331198,1703980,Nick Craswell,https://www.semanticscholar.org/author/1703980,190,6
1865,10.1145/3331184.3331198,40070335,Saurabh Tiwary,https://www.semanticscholar.org/author/40070335,12,7
1866,10.1145/3331184.3331186,30921555,Yangyang Guo,https://www.semanticscholar.org/author/30921555,12,1
1867,10.1145/3331184.3331186,13167100,Zhiyong Cheng,https://www.semanticscholar.org/author/13167100,57,2
1868,10.1145/3331184.3331186,143982887,Liqiang Nie,https://www.semanticscholar.org/author/143982887,186,3
1869,10.1145/3331184.3331186,35435925,Yibing Liu,https://www.semanticscholar.org/author/35435925,57,4
1870,10.1145/3331184.3331186,49417788,Yinglong Wang,https://www.semanticscholar.org/author/49417788,3,5
1871,10.1145/3331184.3331186,1744045,Mohan S. Kankanhalli,https://www.semanticscholar.org/author/1744045,445,6
1872,10.1145/3331184.3331190,46270259,Bingning Wang,https://www.semanticscholar.org/author/46270259,9,1
1873,10.1145/3331184.3331190,145690248,Ting Yao,https://www.semanticscholar.org/author/145690248,87,2
1874,10.1145/3331184.3331190,46639835,Qi Zhang,https://www.semanticscholar.org/author/46639835,121,3
1875,10.1145/3331184.3331190,2774294,Jingfang Xu,https://www.semanticscholar.org/author/2774294,41,4
1876,10.1145/3331184.3331190,118165838,Zhixing Tian,https://www.semanticscholar.org/author/118165838,5,5
1877,10.1145/3331184.3331190,2200096,Kang Liu,https://www.semanticscholar.org/author/2200096,123,6
1878,10.1145/3331184.3331190,40420394,Jun Zhao,https://www.semanticscholar.org/author/40420394,32,7
1879,10.1145/3331184.3331228,144689876,Di Liang,https://www.semanticscholar.org/author/144689876,274,1
1880,10.1145/3331184.3331228,12223602,Fubao Zhang,https://www.semanticscholar.org/author/12223602,78,2
1881,10.1145/3331184.3331228,25109813,Weidong Zhang,https://www.semanticscholar.org/author/25109813,8,3
1882,10.1145/3331184.3331228,49346854,Qi Zhang,https://www.semanticscholar.org/author/49346854,77,4
1883,10.1145/3331184.3331228,41037252,Jinlan Fu,https://www.semanticscholar.org/author/41037252,11,5
1884,10.1145/3331184.3331228,24859244,Minlong Peng,https://www.semanticscholar.org/author/24859244,22,6
1885,10.1145/3331184.3331228,47388902,Tao Gui,https://www.semanticscholar.org/author/47388902,66,7
1886,10.1145/3331184.3331228,1790227,Xuanjing Huang,https://www.semanticscholar.org/author/1790227,223,8
1887,10.1145/3331184.3331252,40505029,Xiaolu Lu,https://www.semanticscholar.org/author/40505029,30,1
1888,10.1145/3331184.3331252,34015686,Soumajit Pramanik,https://www.semanticscholar.org/author/34015686,20,2
1889,10.1145/3331184.3331252,40075164,Rishiraj Saha Roy,https://www.semanticscholar.org/author/40075164,43,3
1890,10.1145/3331184.3331252,1977813,Abdalghani Abujabal,https://www.semanticscholar.org/author/1977813,15,4
1891,10.1145/3331184.3331252,,Yafang Wang,,NaN,5
1892,10.1145/3331184.3331252,1751591,Gerhard Weikum,https://www.semanticscholar.org/author/1751591,868,6
1893,10.1145/3331184.3331261,144319986,Lixin Su,https://www.semanticscholar.org/author/144319986,37,1
1894,10.1145/3331184.3331261,1777025,Jiafeng Guo,https://www.semanticscholar.org/author/1777025,148,2
1895,10.1145/3331184.3331261,7888704,Yixing Fan,https://www.semanticscholar.org/author/7888704,24,3
1896,10.1145/3331184.3331261,92920056,Yanyan Lan,https://www.semanticscholar.org/author/92920056,11,4
1897,10.1145/3331184.3331261,1717004,Xueqi Cheng,https://www.semanticscholar.org/author/1717004,394,5
1898,10.1145/3331184.3331188,47911456,Xin Xin,https://www.semanticscholar.org/author/47911456,296,1
1899,10.1145/3331184.3331188,7792071,Xiangnan He,https://www.semanticscholar.org/author/7792071,115,2
1900,10.1145/3331184.3331188,1739818,Yongfeng Zhang,https://www.semanticscholar.org/author/1739818,120,3
1901,10.1145/3331184.3331188,49889545,Yongdong Zhang,https://www.semanticscholar.org/author/49889545,13,4
1902,10.1145/3331184.3331188,50686770,Joemon M. Jose,https://www.semanticscholar.org/author/50686770,358,5
1903,10.1145/3331184.3331201,2748992,Ga Wu,https://www.semanticscholar.org/author/2748992,19,1
1904,10.1145/3331184.3331201,1765951,Maksims Volkovs,https://www.semanticscholar.org/author/1765951,32,2
1905,10.1145/3331184.3331201,51936335,Chee Loong Soon,https://www.semanticscholar.org/author/51936335,2,3
1906,10.1145/3331184.3331201,1732536,Scott Sanner,https://www.semanticscholar.org/author/1732536,160,4
1907,10.1145/3331184.3331201,50843415,Himanshu Rai,https://www.semanticscholar.org/author/50843415,47,5
1908,10.1145/3331184.3331206,2039481,Chenghao Liu,https://www.semanticscholar.org/author/2039481,46,1
1909,10.1145/3331184.3331206,1391096510,Tao Lu,https://www.semanticscholar.org/author/1391096510,18,2
1910,10.1145/3331184.3331206,38218215,Xin Wang,https://www.semanticscholar.org/author/38218215,50,3
1911,10.1145/3331184.3331206,13167100,Zhiyong Cheng,https://www.semanticscholar.org/author/13167100,57,4
1912,10.1145/3331184.3331206,4346236,Jianling Sun,https://www.semanticscholar.org/author/4346236,80,5
1913,10.1145/3331184.3331206,1741126,Steven C. H. Hoi,https://www.semanticscholar.org/author/1741126,283,6
1914,10.1145/3331184.3331224,46808435,Pengfei Wang,https://www.semanticscholar.org/author/46808435,189,1
1915,10.1145/3331184.3331224,67228325,Hanxiong Chen,https://www.semanticscholar.org/author/67228325,7,2
1916,10.1145/3331184.3331224,3026493,Yadong Zhu,https://www.semanticscholar.org/author/3026493,18,3
1917,10.1145/3331184.3331224,2476503,Huawei Shen,https://www.semanticscholar.org/author/2476503,96,4
1918,10.1145/3331184.3331224,1739818,Yongfeng Zhang,https://www.semanticscholar.org/author/1739818,120,5
1919,10.1145/3331184.3331267,98285513,Xiang Wang,https://www.semanticscholar.org/author/98285513,31,1
1920,10.1145/3331184.3331267,7792071,Xiangnan He,https://www.semanticscholar.org/author/7792071,115,2
1921,10.1145/3331184.3331267,48957872,Meng Wang,https://www.semanticscholar.org/author/48957872,59,3
1922,10.1145/3331184.3331267,3440740,Fuli Feng,https://www.semanticscholar.org/author/3440740,35,4
1923,10.1145/3331184.3331267,144078686,Tat-Seng Chua,https://www.semanticscholar.org/author/144078686,617,5
1924,10.1145/3331184.3331195,51516103,Ghodai M. Abdelrahman,https://www.semanticscholar.org/author/51516103,3,1
1925,10.1145/3331184.3331195,40326638,Qing Wang,https://www.semanticscholar.org/author/40326638,191,2
1926,10.1145/3331184.3331209,26958446,An-Zi Yen,https://www.semanticscholar.org/author/26958446,7,1
1927,10.1145/3331184.3331209,2611607,Hen-Hsen Huang,https://www.semanticscholar.org/author/2611607,79,2
1928,10.1145/3331184.3331209,50847412,Hsin-Hsi Chen,https://www.semanticscholar.org/author/50847412,28,3
1929,10.1145/3331184.3331220,22796675,Wiradee Imrattanatrai,https://www.semanticscholar.org/author/22796675,4,1
1930,10.1145/3331184.3331220,32878737,Makoto P. Kato,https://www.semanticscholar.org/author/32878737,63,2
1931,10.1145/3331184.3331220,1740865,Masatoshi Yoshikawa,https://www.semanticscholar.org/author/1740865,351,3
1932,10.1145/3331184.3331249,3179715,Meng-Fen Chiang,https://www.semanticscholar.org/author/3179715,28,1
1933,10.1145/3331184.3331249,1709901,Ee-Peng Lim,https://www.semanticscholar.org/author/1709901,546,2
1934,10.1145/3331184.3331249,1686360,Wang-Chien Lee,https://www.semanticscholar.org/author/1686360,367,3
1935,10.1145/3331184.3331249,30009040,Xavier Jayaraj Siddarth Ashok,https://www.semanticscholar.org/author/30009040,7,4
1936,10.1145/3331184.3331249,2942038,Philips Kokoh Prasetyo,https://www.semanticscholar.org/author/2942038,28,5
1937,10.1145/3331184.3331257,145798497,Laura Dietz,https://www.semanticscholar.org/author/145798497,76,1
1938,10.1145/3331184.3331192,48240541,Chong Chen,https://www.semanticscholar.org/author/48240541,46,1
1939,10.1145/3331184.3331192,21696818,Min Zhang,https://www.semanticscholar.org/author/21696818,29,2
1940,10.1145/3331184.3331192,50096324,Chenyang Wang,https://www.semanticscholar.org/author/50096324,9,3
1941,10.1145/3331184.3331192,2903964,Weizhi Ma,https://www.semanticscholar.org/author/2903964,16,4
1942,10.1145/3331184.3331192,33099410,Minming Li,https://www.semanticscholar.org/author/33099410,169,5
1943,10.1145/3331184.3331192,,Yiqun Liu,,NaN,6
1944,10.1145/3331184.3331192,8093158,Shaoping Ma,https://www.semanticscholar.org/author/8093158,266,7
1945,10.1145/3331184.3331214,2688093,Le Wu,https://www.semanticscholar.org/author/2688093,60,1
1946,10.1145/3331184.3331214,3685571,Peijie Sun,https://www.semanticscholar.org/author/3685571,54,2
1947,10.1145/3331184.3331214,2274395,Yanjie Fu,https://www.semanticscholar.org/author/2274395,80,3
1948,10.1145/3331184.3331214,48043335,Richang Hong,https://www.semanticscholar.org/author/48043335,181,4
1949,10.1145/3331184.3331214,1882695,Xiting Wang,https://www.semanticscholar.org/author/1882695,27,5
1950,10.1145/3331184.3331214,73160404,Meng Wang,https://www.semanticscholar.org/author/73160404,62,6
1951,10.1145/3331184.3331234,120520792,Thanh Tran,https://www.semanticscholar.org/author/120520792,11,1
1952,10.1145/3331184.3331234,153086023,Renee Sweeney,https://www.semanticscholar.org/author/153086023,2,2
1953,10.1145/3331184.3331234,2848353,Kyumin Lee,https://www.semanticscholar.org/author/2848353,73,3
1954,10.1145/3331184.3331251,134338607,Lucas Vinh Tran,https://www.semanticscholar.org/author/134338607,6,1
1955,10.1145/3331184.3331251,2542882,Tuan-Anh Nguyen Pham,https://www.semanticscholar.org/author/2542882,13,2
1956,10.1145/3331184.3331251,144447820,Yi Tay,https://www.semanticscholar.org/author/144447820,64,3
1957,10.1145/3331184.3331251,,Yiding Liu,,NaN,4
1958,10.1145/3331184.3331251,144145211,Gao Cong,https://www.semanticscholar.org/author/144145211,184,5
1959,10.1145/3331184.3331251,1502902119,Xiaoli Li,https://www.semanticscholar.org/author/1502902119,25,6
1960,10.1145/3331184.3331211,1680484,Krisztian Balog,https://www.semanticscholar.org/author/1680484,182,1
1961,10.1145/3331184.3331211,1803571,Filip Radlinski,https://www.semanticscholar.org/author/1803571,67,2
1962,10.1145/3331184.3331211,46221106,Shushan Arakelyan,https://www.semanticscholar.org/author/46221106,3,3
1963,10.1145/3331184.3331216,2829009,Chenliang Li,https://www.semanticscholar.org/author/2829009,84,1
1964,10.1145/3331184.3331216,7241068,Cong Quan,https://www.semanticscholar.org/author/7241068,9,2
1965,10.1145/3331184.3331216,47994556,Li Peng,https://www.semanticscholar.org/author/47994556,82,3
1966,10.1145/3331184.3331216,4955826,Yunwei Qi,https://www.semanticscholar.org/author/4955826,8,4
1967,10.1145/3331184.3331216,48362791,Yuming Deng,https://www.semanticscholar.org/author/48362791,8,5
1968,10.1145/3331184.3331216,2309966,Libing Wu,https://www.semanticscholar.org/author/2309966,108,6
1969,10.1145/3331184.3331203,2885287,Yikun Xian,https://www.semanticscholar.org/author/2885287,9,1
1970,10.1145/3331184.3331203,2011378,Zuohui Fu,https://www.semanticscholar.org/author/2011378,9,2
1971,10.1145/3331184.3331203,144963537,S. Muthukrishnan,https://www.semanticscholar.org/author/144963537,311,3
1972,10.1145/3331184.3331203,144608002,Gerard de Melo,https://www.semanticscholar.org/author/144608002,153,4
1973,10.1145/3331184.3331203,1739818,Yongfeng Zhang,https://www.semanticscholar.org/author/1739818,120,5
1974,10.1145/3331184.3331244,2559150,Yiyi Tao,https://www.semanticscholar.org/author/2559150,14,1
1975,10.1145/3331184.3331244,41035519,Yiling Jia,https://www.semanticscholar.org/author/41035519,5,2
1976,10.1145/3331184.3331244,144457720,N. C. Wang,https://www.semanticscholar.org/author/144457720,26,3
1977,10.1145/3331184.3331244,31825390,Hongning Wang,https://www.semanticscholar.org/author/31825390,90,4
1978,10.1145/3331184.3331189,8187486,Jinjin Shao,https://www.semanticscholar.org/author/8187486,24,1
1979,10.1145/3331184.3331189,2508408,Shiyu Ji,https://www.semanticscholar.org/author/2508408,39,2
1980,10.1145/3331184.3331189,144151322,Tao Yang,https://www.semanticscholar.org/author/144151322,154,3
1981,10.1145/3331184.3331212,145985498,Xin Zhou,https://www.semanticscholar.org/author/145985498,365,1
1982,10.1145/3331184.3331212,51146612,Yating Zhang,https://www.semanticscholar.org/author/51146612,9,2
1983,10.1145/3331184.3331212,1713802,Xiaozhong Liu,https://www.semanticscholar.org/author/1713802,125,3
1984,10.1145/3331184.3331212,35273607,Changlong Sun,https://www.semanticscholar.org/author/35273607,17,4
1985,10.1145/3331184.3331212,145388187,Luo Si,https://www.semanticscholar.org/author/145388187,262,5
1986,10.1145/3331184.3331223,46808435,Pengfei Wang,https://www.semanticscholar.org/author/46808435,189,1
1987,10.1145/3331184.3331223,4382174,Yu Fan,https://www.semanticscholar.org/author/4382174,84,2
1988,10.1145/3331184.3331223,2944201,Shuzi Niu,https://www.semanticscholar.org/author/2944201,21,3
1989,10.1145/3331184.3331223,1971985,Ze Yang,https://www.semanticscholar.org/author/1971985,7,4
1990,10.1145/3331184.3331223,1739818,Yongfeng Zhang,https://www.semanticscholar.org/author/1739818,120,5
1991,10.1145/3331184.3331223,1777025,Jiafeng Guo,https://www.semanticscholar.org/author/1777025,148,6
1992,10.1145/3331184.3331248,49167336,Nguyen Vo,https://www.semanticscholar.org/author/49167336,26,1
1993,10.1145/3331184.3331248,2848353,Kyumin Lee,https://www.semanticscholar.org/author/2848353,73,2
1994,10.1145/3331184.3331210,151141938,Meirui Wang,https://www.semanticscholar.org/author/151141938,2,1
1995,10.1145/3331184.3331210,1749477,Pengjie Ren,https://www.semanticscholar.org/author/1749477,39,2
1996,10.1145/3331184.3331210,46665847,Lei Mei,https://www.semanticscholar.org/author/46665847,55,3
1997,10.1145/3331184.3331210,1721165,Zhumin Chen,https://www.semanticscholar.org/author/1721165,69,4
1998,10.1145/3331184.3331210,143974410,Jun Ma,https://www.semanticscholar.org/author/143974410,55,5
1999,10.1145/3331184.3331210,1696030,Maarten de Rijke,https://www.semanticscholar.org/author/1696030,786,6
2000,10.1145/3331184.3331239,144914138,Sérgio D. Canuto,https://www.semanticscholar.org/author/144914138,26,1
2001,10.1145/3331184.3331239,144150151,Thiago Salles,https://www.semanticscholar.org/author/144150151,32,2
2002,10.1145/3331184.3331239,2290227,Thierson Couto,https://www.semanticscholar.org/author/2290227,30,3
2003,10.1145/3331184.3331239,1686355,Marcos André Gonçalves,https://www.semanticscholar.org/author/1686355,335,4
2004,10.1145/3331184.3331197,46180236,Guoxiu He,https://www.semanticscholar.org/author/46180236,5,1
2005,10.1145/3331184.3331197,38753454,Yangyang Kang,https://www.semanticscholar.org/author/38753454,13,2
2006,10.1145/3331184.3331197,49538770,Zhe Gao,https://www.semanticscholar.org/author/49538770,121,3
2007,10.1145/3331184.3331197,34153325,Zhuoren Jiang,https://www.semanticscholar.org/author/34153325,35,4
2008,10.1145/3331184.3331197,35273607,Changlong Sun,https://www.semanticscholar.org/author/35273607,17,5
2009,10.1145/3331184.3331197,1713802,Xiaozhong Liu,https://www.semanticscholar.org/author/1713802,125,6
2010,10.1145/3331184.3331197,143844110,Wei Lu,https://www.semanticscholar.org/author/143844110,712,7
2011,10.1145/3331184.3331197,2115485,Qiong Zhang,https://www.semanticscholar.org/author/2115485,30,8
2012,10.1145/3331184.3331197,145388187,Luo Si,https://www.semanticscholar.org/author/145388187,262,9
2013,10.1145/3331184.3331243,151091693,Lauri Kangassalo,https://www.semanticscholar.org/author/151091693,2,1
2014,10.1145/3331184.3331243,2353675,Michiel M. A. Spapé,https://www.semanticscholar.org/author/2353675,47,2
2015,10.1145/3331184.3331243,8920122,Giulio Jacucci,https://www.semanticscholar.org/author/8920122,251,3
2016,10.1145/3331184.3331243,2084101,Tuukka Ruotsalo,https://www.semanticscholar.org/author/2084101,102,4
2017,10.1145/3331184.3331246,38123220,Wasi Uddin Ahmad,https://www.semanticscholar.org/author/38123220,18,1
2018,10.1145/3331184.3331246,2782886,Kai-Wei Chang,https://www.semanticscholar.org/author/2782886,84,2
2019,10.1145/3331184.3331246,31825390,Hongning Wang,https://www.semanticscholar.org/author/31825390,90,3
2020,10.1145/3331184.3331253,151163604,Oleg Zendel,https://www.semanticscholar.org/author/151163604,1,1
2021,10.1145/3331184.3331253,1779353,Anna Shtok,https://www.semanticscholar.org/author/1779353,24,2
2022,10.1145/3331184.3331253,2625830,Fiana Raiber,https://www.semanticscholar.org/author/2625830,26,3
2023,10.1145/3331184.3331253,1779654,Oren Kurland,https://www.semanticscholar.org/author/1779654,99,4
2024,10.1145/3331184.3331253,144159418,J. Shane Culpepper,https://www.semanticscholar.org/author/144159418,111,5
2025,10.1145/3331184.3331187,34286525,Ryen W. White,https://www.semanticscholar.org/author/34286525,250,1
2026,10.1145/3331184.3331187,1977489,Ahmed Hassan Awadallah,https://www.semanticscholar.org/author/1977489,100,2
2027,10.1145/3331184.3331187,143870813,Robert Sim,https://www.semanticscholar.org/author/143870813,55,3
2028,10.1145/3331184.3331221,2881851,Matthew Mitsui,https://www.semanticscholar.org/author/2881851,25,1
2029,10.1145/3331184.3331221,144797719,Chirag Shah,https://www.semanticscholar.org/author/144797719,194,2
2030,10.1145/3331184.3331231,3255436,Yukun Zheng,https://www.semanticscholar.org/author/3255436,17,1
2031,10.1145/3331184.3331231,3340223,Jiaxin Mao,https://www.semanticscholar.org/author/3340223,46,2
2032,10.1145/3331184.3331231,,Yiqun Liu,,NaN,3
2033,10.1145/3331184.3331231,89911955,Zixin Ye,https://www.semanticscholar.org/author/89911955,8,4
2034,10.1145/3331184.3331231,21696818,Min Zhang,https://www.semanticscholar.org/author/21696818,29,5
2035,10.1145/3331184.3331231,8093158,Shaoping Ma,https://www.semanticscholar.org/author/8093158,266,6
2036,10.1145/3331184.3331193,1694651,Jiayi Zhang,https://www.semanticscholar.org/author/1694651,139,1
2037,10.1145/3331184.3331193,8801869,Chongyang Tao,https://www.semanticscholar.org/author/8801869,19,2
2038,10.1145/3331184.3331193,10784901,Zhenjing Xu,https://www.semanticscholar.org/author/10784901,5,3
2039,10.1145/3331184.3331193,51179933,Qiaojing Xie,https://www.semanticscholar.org/author/51179933,2,4
2040,10.1145/3331184.3331193,50504401,Wei Chen,https://www.semanticscholar.org/author/50504401,3655,5
2041,10.1145/3331184.3331193,144539156,Rui Yan,https://www.semanticscholar.org/author/144539156,638,6
2042,10.1145/3331184.3331226,46961137,Chen Cui,https://www.semanticscholar.org/author/46961137,57,1
2043,10.1145/3331184.3331226,49336556,Wenjie Wang,https://www.semanticscholar.org/author/49336556,30,2
2044,10.1145/3331184.3331226,33977299,Xuemeng Song,https://www.semanticscholar.org/author/33977299,38,3
2045,10.1145/3331184.3331226,1730108,Minlie Huang,https://www.semanticscholar.org/author/1730108,154,4
2046,10.1145/3331184.3331226,40620796,Xin-Shun Xu,https://www.semanticscholar.org/author/40620796,55,5
2047,10.1145/3331184.3331226,143982887,Liqiang Nie,https://www.semanticscholar.org/author/143982887,186,6
2048,10.1145/3331184.3331232,10775293,Yaoming Zhu,https://www.semanticscholar.org/author/10775293,12,1
2049,10.1145/3331184.3331232,134231934,Juncheng Wan,https://www.semanticscholar.org/author/134231934,1,2
2050,10.1145/3331184.3331232,145385776,Zhiming Zhou,https://www.semanticscholar.org/author/145385776,29,3
2051,10.1145/3331184.3331232,47818593,Liheng Chen,https://www.semanticscholar.org/author/47818593,21,4
2052,10.1145/3331184.3331232,144059570,Lin Qiu,https://www.semanticscholar.org/author/144059570,409,5
2053,10.1145/3331184.3331232,8031058,Weinan Zhang,https://www.semanticscholar.org/author/8031058,193,6
2054,10.1145/3331184.3331232,145820291,Xin Jiang,https://www.semanticscholar.org/author/145820291,30,7
2055,10.1145/3331184.3331232,92413680,Yong Yu,https://www.semanticscholar.org/author/92413680,22,8
2056,10.1145/3331184.3331240,150337817,Weike Jin,https://www.semanticscholar.org/author/150337817,5,1
2057,10.1145/3331184.3331240,47122432,Zhou Zhao,https://www.semanticscholar.org/author/47122432,171,2
